controller,trial,seed,object_x_m,object_y_m,object_yaw_rad,set_pose_success,pick_state,place_state,pick_time_s,place_time_s,cycle_time_s,state_success,physics_success,cycle_success,final_box_x_m,final_box_y_m,final_box_z_m,final_xy_error_m,final_z_error_m,status,group
reference_only_cuda_gazebo_gpu_server,37,6483892,0.2782205040841904,0.0026144267163311,0.085933239992309,True,WAIT_DELIVERY,COMPLETE,8.61638970200147,9.294126448003226,17.910516150004696,True,False,False,0.30444594597007,-0.0323614955793949,0.1999997983833851,0.0472629832946269,0.002499798383385,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,38,1655137721,0.2781371134122678,-0.0071602231741791,-0.2738920175813988,True,WAIT_DELIVERY,COMPLETE,9.60330013599014,9.579417244996876,19.18271738098701,True,True,True,0.2783533278498007,-0.0043097536084182,0.1974999346110584,0.0093995777741093,6.538894159469066e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,39,771150146,0.2746286921049821,0.0067574472930708,0.007134275029338,True,WAIT_DELIVERY,COMPLETE,9.049972752996837,9.615170094009954,18.66514284700679,True,True,True,0.2727277733864809,-0.0003503452318196,0.1974999390409917,0.0027501798903802,6.095900831337708e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,40,1406022956,0.2601848466369323,0.0018839802966054,-0.1549897291202396,True,WAIT_DELIVERY,COMPLETE,8.5613771740027,9.192217353993328,17.75359452799603,True,False,False,0.2849272297040304,-0.0213210748689617,0.1974997923806025,0.0260271093324779,2.0761939747981906e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,41,1327285179,0.2733734519630504,0.0018452504007582,-0.1786367255459378,True,WAIT_DELIVERY,COMPLETE,8.982386540010339,9.40521573399019,18.38760227400053,True,True,True,0.2808099666311519,-0.0060586016697833,0.1974999710261192,0.0123920148789339,2.897388073908047e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,42,775933324,0.2777860736435776,0.0074061944842334,-0.1289019164564071,True,WAIT_DELIVERY,COMPLETE,9.42165095898963,9.506167739004011,18.927818697993644,True,False,False,0.2804492737940678,-0.0590851330750869,0.1974997270436277,0.0600020022442929,2.729563723102846e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,43,956452954,0.2753422145203618,-0.0037769880627348,0.2757736261439396,True,WAIT_DELIVERY,FAULT,9.698471886003972,6.244967873004498,15.94343975900847,False,False,False,0.2192908225965312,-0.1146848181159009,0.0274999701701319,0.1253954870767434,0.170000029829868,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,44,11455300,0.2604935027143331,-0.0006111098329538,0.2903122002727245,True,WAIT_DELIVERY,COMPLETE,9.553323387008277,9.277186849998545,18.83051023700682,True,True,True,0.2828778176500987,-0.0017847901696733,0.1974999099898414,0.0130009100981029,9.001015857657003e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,45,1860025549,0.2768380632223545,0.0051223962180896,-0.1878920089339716,True,WAIT_DELIVERY,FAULT,12.35226220000186,6.24094314899412,18.59320534899598,False,False,False,0.1727688411895073,-0.0563325510778656,0.0274999285175144,0.1123710574595237,0.1700000714824855,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.0000 pending=none,reference
reference_only_cuda_gazebo_gpu_server,46,980714204,0.2742082868782359,2.9425850900972536e-05,0.15004293629395,True,WAIT_DELIVERY,COMPLETE,8.57536107400665,9.459230310996643,18.034591385003296,True,True,True,0.2858180700478011,-0.0014631923751102,0.1974999321931981,0.0158855995154014,6.78068018400424e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
